,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Total_Stops,Price,Month,Day,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Total_Duration_hr
208,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10844,5,21,14,5,23,35,9.5
209,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,15129,5,18,23,5,4,25,29.33
210,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3943,12,5,0,30,3,25,2.92
211,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1.0,5583,6,6,6,5,11,20,5.25
212,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,9646,6,6,7,5,16,10,9.08
213,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7677,3,6,8,30,19,15,10.75
214,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6842,1,6,5,10,10,5,4.92
215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,4995,6,24,8,45,10,15,1.5
216,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,9555,9,6,7,10,18,50,11.67
217,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4077,1,6,1,30,4,15,2.75
218,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7229,12,5,15,15,18,10,2.92
219,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12192,9,6,9,0,19,0,10.0
220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,5911,12,4,10,0,12,45,2.75
221,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,8372,12,6,9,0,19,15,10.25
222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,4995,3,18,7,10,8,35,1.42
223,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,14323,9,5,10,0,19,15,9.25
224,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13014,9,6,5,30,4,25,22.92
225,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13591,6,6,14,25,19,15,28.83
226,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,18799,3,3,5,25,18,50,37.42
227,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3943,4,27,23,30,2,20,2.83
228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1965,5,21,5,45,7,15,1.5
229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,4995,5,27,10,20,11,50,1.5
230,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14641,3,24,16,50,18,30,25.67
231,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4460,12,4,20,45,23,20,2.58
232,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10191,5,18,13,0,19,15,6.25
233,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,13843,9,3,2,15,19,45,17.5
234,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6349,1,5,21,50,3,35,5.75
235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4409,1,5,10,20,12,55,2.58
236,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,17024,6,3,18,15,19,45,25.5
237,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,13727,5,18,7,5,21,0,13.92
238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,8855,3,15,18,25,21,20,2.92
239,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12524,6,24,8,45,19,0,10.25
240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,13555,3,18,11,40,20,20,8.67
241,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10844,6,6,6,30,12,0,5.5
242,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,13587,9,6,9,0,21,0,12.0
243,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,3543,12,6,9,45,12,0,2.25
244,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,4842,3,18,7,5,9,20,2.25
245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3943,4,24,23,30,2,20,2.83
246,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10577,9,6,19,15,4,25,9.17
247,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6979,5,15,10,35,21,0,10.42
248,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,11982,6,27,17,45,20,5,2.33
249,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1.0,5264,6,6,8,45,13,15,4.5
250,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,8001,3,3,6,0,9,10,3.17
251,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,10651,1,6,19,45,19,15,23.5
252,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10844,5,24,16,30,19,50,27.33
253,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6601,3,27,9,45,22,20,12.58
254,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6587,3,21,19,0,19,15,24.25
255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,3173,3,21,13,10,14,30,1.33
256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,5228,9,5,10,0,12,45,2.75
257,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,5769,6,21,7,10,10,10,3.0
258,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,14714,6,6,8,0,19,0,11.0
259,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13014,3,6,5,30,19,0,13.5
260,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3359,3,6,22,10,1,0,2.83
261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,6722,3,3,20,55,23,50,2.92
262,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4462,3,18,9,35,12,20,2.75
263,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6171,9,3,4,55,16,10,11.25
264,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,12303,5,21,5,50,20,25,14.58
265,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7695,3,21,11,40,1,35,13.92
266,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,5684,6,24,11,25,1,30,14.08
267,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,8366,12,6,16,50,7,55,15.08
268,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,19630,1,3,11,40,13,55,2.25
269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,13502,6,3,14,5,5,5,15.0
270,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14781,1,5,21,10,10,5,12.92
271,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6513,12,6,7,10,16,10,9.0
272,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,9929,1,6,7,0,19,15,12.25
273,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,18275,6,6,17,50,1,30,7.67
274,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,4487,9,4,6,5,9,25,27.33
275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2754,3,15,21,20,22,45,1.42
276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2575,3,27,6,20,7,40,1.33
277,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,8224,12,6,15,55,21,25,5.5
278,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,8991,9,3,20,30,8,15,11.75
279,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,5000,6,24,5,35,8,50,3.25
280,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,8529,12,6,18,55,19,50,24.92
281,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,14042,3,3,6,5,9,25,27.33
282,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4030,5,24,11,10,14,5,2.92
283,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10844,6,6,18,55,12,0,17.08
284,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,6,5,21,25,0,5,2.67
285,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7308,5,27,17,30,1,30,8.0
286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4823,12,5,16,55,19,55,3.0
287,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10262,6,24,9,0,12,35,27.58
288,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12898,5,27,20,55,4,25,7.5
289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,12778,12,3,17,25,16,20,22.92
290,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,14871,3,3,4,45,13,20,8.58
291,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,8708,3,21,13,20,19,15,29.92
292,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10844,6,6,20,0,18,15,22.25
293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,4129,6,3,5,45,7,5,1.33
294,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,5,18,21,25,0,5,2.67
295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7229,6,5,8,20,11,20,3.0
296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,7832,3,21,7,0,19,10,12.17
297,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,3859,3,18,9,30,12,5,2.58
298,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,9001,6,6,7,30,19,15,11.75
299,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,4878,9,5,17,0,19,35,2.58
300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2754,3,5,2,35,4,5,1.5
301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,4668,6,27,7,0,9,40,2.67
302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,5216,12,5,10,20,12,55,2.58
303,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,10368,6,6,5,30,4,25,22.92
304,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,8146,9,3,6,40,21,20,14.67
305,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12242,3,27,13,0,4,25,15.42
306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,9134,3,15,8,0,15,15,7.25
307,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,10939,6,6,13,15,9,25,20.17
308,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,11753,6,6,10,55,7,40,20.75
309,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4174,4,24,17,10,19,40,2.5
310,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10844,5,21,20,0,19,50,23.83
311,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,14714,3,6,16,0,19,0,27.0
312,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,9899,12,6,6,30,12,0,5.5
313,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,14871,3,3,9,10,21,0,11.83
314,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,7295,6,3,13,20,15,35,2.25
315,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13465,6,6,18,45,19,15,24.5
316,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,3543,5,21,17,45,20,5,2.33
317,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7198,6,27,19,0,1,30,6.5
318,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10262,1,6,8,0,4,25,20.42
319,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4148,3,15,15,20,17,55,2.58
320,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,8016,6,27,15,15,18,10,2.92
321,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10262,9,6,22,50,4,25,5.58
322,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3841,6,15,14,55,17,25,2.5
323,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,11507,12,3,9,45,0,30,14.75
324,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14781,1,5,8,25,20,45,12.33
325,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,16079,5,27,17,30,19,0,25.5
326,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12898,5,27,22,50,4,25,5.58
327,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,15353,6,3,7,30,19,15,11.75
328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,7303,3,24,18,25,21,20,2.92
329,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,6197,3,24,15,5,20,45,5.67
330,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,8996,9,6,9,10,13,15,4.08
331,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6528,3,21,14,20,22,20,8.0
332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4239,9,4,20,55,23,40,2.75
333,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4148,12,3,20,25,23,5,2.67
334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3971,5,24,21,10,0,5,2.92
335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,5192,6,5,7,35,23,30,15.92
336,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,9483,9,4,13,25,12,35,23.17
337,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,18804,3,6,11,40,19,0,7.33
338,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,5201,6,18,5,10,8,0,2.83
339,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,16079,5,27,11,30,19,0,7.5
340,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7229,6,15,19,50,22,50,3.0
341,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6795,5,27,17,45,1,30,7.75
342,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,10953,9,5,9,35,10,55,25.33
343,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,15965,6,24,15,5,1,30,10.42
344,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,9968,9,4,12,55,19,15,30.33
345,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,6,6,22,15,0,50,2.58
346,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,16079,5,27,10,0,19,0,9.0
347,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,11507,12,6,21,25,12,35,15.17
348,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,11542,9,6,9,25,13,45,28.33
349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7229,4,24,17,45,20,45,3.0
350,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4544,4,27,6,0,8,45,2.75
351,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6496,5,15,5,10,10,5,4.92
352,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,6,15,21,25,0,5,2.67
353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,13439,1,3,11,5,9,15,22.17
354,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6540,3,27,18,15,4,25,10.17
355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4591,1,6,23,30,2,20,2.83
356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,4437,3,18,16,15,20,35,4.33
357,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6151,3,21,20,10,7,10,11.0
358,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7754,6,21,17,45,20,45,3.0
359,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10262,6,24,14,0,12,35,22.58
360,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,8016,9,6,18,55,22,0,3.08
361,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4781,3,24,6,55,9,35,2.67
362,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,4668,6,27,11,30,14,20,2.83
363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,14594,6,3,11,50,8,55,21.08
364,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14231,3,24,16,55,4,45,11.83
365,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,8425,5,15,5,15,6,50,25.58
366,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,9646,12,6,7,5,22,30,15.42
367,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,7295,3,3,14,40,17,5,2.42
368,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,5162,9,4,6,50,10,30,3.67
369,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,6860,9,3,18,25,21,20,2.92
370,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,6216,4,15,6,0,9,10,3.17
371,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,5192,5,24,7,35,19,25,11.83
372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4823,9,4,20,0,22,50,2.83
373,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3919,3,4,9,30,12,20,2.83
374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2754,3,6,19,5,20,35,1.5
375,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,9315,9,5,7,30,19,0,11.5
376,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,11667,3,27,10,0,18,50,8.83
377,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,6224,12,6,8,25,4,40,20.25
378,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,13349,3,24,9,25,5,35,20.17
379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,11087,3,18,16,55,9,0,16.08
380,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,15603,6,3,13,0,1,35,12.58
381,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,15129,9,5,19,30,12,35,17.08
382,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4823,9,4,16,55,19,55,3.0
383,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,8452,1,5,7,10,22,40,15.5
384,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12524,6,6,7,30,19,0,11.5
385,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,3384,3,27,17,45,20,5,2.33
386,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,10262,1,6,19,15,19,0,23.75
387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1965,6,18,13,15,14,45,1.5
388,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4804,5,18,22,15,0,50,2.58
389,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,16079,5,27,18,15,19,0,24.75
390,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13292,1,6,21,25,19,0,21.58
391,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,6751,9,5,7,55,13,25,5.5
392,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,8669,5,15,7,0,19,15,12.25
393,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,14871,3,3,17,30,1,35,8.08
394,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12898,5,21,14,0,19,0,5.0
395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3919,6,6,9,30,12,20,2.83
396,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,36983,1,3,12,50,19,15,6.42
397,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,3597,3,6,19,35,21,55,2.33
398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,10741,9,3,17,0,19,45,2.75
399,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,11432,6,6,16,50,5,35,12.75
400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,11087,12,3,18,55,10,45,15.83
401,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13292,3,6,9,35,12,35,27.0
402,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.0,10493,6,15,5,15,7,40,26.42
403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,7631,9,3,7,45,10,40,2.92
404,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13381,6,6,6,50,7,40,24.83
405,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,13731,6,6,20,0,4,40,8.67
406,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,11911,5,21,5,55,7,40,25.75
407,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4591,4,18,23,30,2,20,2.83
408,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,14848,3,6,13,0,19,15,6.25
409,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,8266,12,6,8,45,19,15,10.5
410,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,12392,5,18,17,15,19,15,26.0
411,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,13044,12,6,18,55,12,0,17.08
412,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12898,5,21,7,5,4,25,21.33
413,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,12242,3,21,22,50,4,25,5.58
414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3943,5,18,10,10,13,0,2.83
415,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,11105,3,24,20,20,22,10,25.83
416,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,14388,12,5,21,10,9,20,12.17
417,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,13014,5,18,19,30,12,35,17.08
418,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,15411,6,3,10,20,18,50,8.5
419,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,16289,9,3,19,45,18,50,23.08
